,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
10,上海堡垒,https://book.douban.com/subject/3268399/,8.3,20791, ,江南,万卷出版公司, , ,2009-1,255,26.00,精装, ,9787807592709,新世纪的毁灭预言 城中的人没有退路 中国幻想王座江南 末世时代的爱情书 2008年 江洋就读于北大物理系模型精算班，入伍动员大会上遇见林澜，毕业后加入解放军泡防御战略指挥部。 2008年8月1日 德尔塔文明如预言般以毁灭姿态自太空降临——正如阿尔法文明所说——人类将遭遇最大的毁灭，也可抗争而等待光的降临。各大城市启用阿尔法文明留下的泡防御系统来抵御德尔塔文明的进攻，这种半球状全封闭可操控壁垒系统让城市变成一座堡垒。 2008年9月 江洋在复旦大学战时志愿者动员报告会场外，与路依依相识。 2008年12月 纽约堡垒崩毁。纽约陆沉。 2009年2月 新德里的泡防御被德尔塔文明击溃，城市毁灭。三日后，上海最后的四部泡防御发生器被安装使用，以支撑上海的泡防御系统。 2010年5月 上海大炮发射。 2010年7月 …… 战争的年代，徘徊于林澜与路依依之间的江洋—— 虽然不知道什么时候就会死掉，可是这里有春天的味道、和你打帝国的人、拉直了和依旧蜷曲的头发…… 来自太空的毁灭预言 无法选择的执著之爱 中国幻想第一人江南 奉献最震撼科幻新篇 是你在哭泣么？我心里的小野兽，我以为你走了，很久都不会回来。 我长大了，所以你讨厌我了，你不愿住在我心里了，所以你走了。 你扛着你的小包袱走在苜蓿盛开的小路上，渐行渐远……就这么分别，这样也好，不要回头，不要让我看见你沮丧的脸。 不再凶猛地龇着牙齿，不再开心的爬树钻洞，不再欢欢喜喜的翻着筋斗，不再走数万里找春天里属于你的那朵槐花，不再守着那朵花蕾直到秋风来时，只为了看它开出什么样的结果。 可它凋落了，娓娓的，凋落。 秋风夕阳里，你抬起满是泪水的脸。,江南：作家，经理人。毕业于北京大学、Washington University in St. Louis，师从Prof. Michael L. Gross。居北京。 已出版作品： 《九州·缥缈录》系列：《蛮荒》、《苍云古齿》、《天下名将》、《辰月之征》。 《此间的少年》《光明皇帝》《死神的一千零一夜》《蝴蝶风暴》
11,菊花香,https://book.douban.com/subject/1009459/,6.9,5827,韩,金河仁,南海出版公司,국화꽃향기,荀寿潇,2002-7,294,19.80,平装,新经典文库·金河仁经典作品,9787544221672,中文版《菊花香》用特制的含菊花香的油墨印制，每一本书中大概含有100朵菊花的香味。,金河仁，韩国作家，著有长篇小说《我心中的风琴声》、《王木》、《蓝色记忆里的房间》、《爱情的复活》、《七朵水仙花》、《早安》等。 译者荀寿潇，山东乳山人，1993年考入北京大学，2000年硕士毕业，主修韩国文化，现居北京。
12,每天懂一点色彩心理学,https://book.douban.com/subject/3786755/,7.2,11545,日,原田玲仁,陕西师范大学出版社, ,郭勇,2009-06-01,313 页,32.80,平装,“每天懂一点”轻悦读书系,9787561345467,本书的内容虽然以高深的理论为基础，但尽量避开了晦涩难懂的复杂部分。通过许多生动活泼、简单实用的例子，本书将色彩心理学的核心思想与思维方式直接明了地展现在读者面前。书中的插图和漫画也是为了让读者能够更加轻松地阅读而精心绘制的。,原田玲仁，喜欢标新立异，于2003年创建名为“木瓜制造”的企划制作事务所。该事务所的业务范围包括策划、编辑、设计等，涉及领域十分广泛，目前已涉足电影、娱乐、餐饮和体育等诸多行业。原田玲仁灵活运用色彩学和色彩心理学，为多家企业进行色彩搭配策划和Logo（标识）设计，深受好评。
13,东宫·西宫,https://book.douban.com/subject/1812895/,8.2,5081, ,李银河 / 王小波,陕西师范大学出版社, , ,2006-7,316,20.00,平装,王小波作品系列（博集天卷2004修订插图典藏版）,9787561336021,本书收有《他们的世界——中国男同性恋群落透视》、《东宫·西宫》、《大学四年级》、《黑铁公寓》、《茫茫黑夜漫游》、《夜里两点钟》。,王小波，一代著名作家，生前鲜为人知，死后声名广播。自1997年4月11日去世后，他的作品几为全部出版。评论、纪念文章大量涌现，出现了“王小波热”的文化现象。出版作品有：《黄金时代》、《白银时代》、（青铜时代》、《我的精神家园》、《沉默的大多数》、《黑铁时代》、（地久天长》；纪念、评论集有：《浪漫骑士》、《不再沉默》、《王小波画传》。一个严肃作家在死后两年时间里，如此地被人们阅读、关注、讨论，应该说是十分罕见的，其中所蕴涵的文化意义是非常丰富的，而它所透露出来的一个基本信息就是，王小波为许许多多的人们深深地喜爱着。 李银河，女。1952年出生，北京人。美国匹兹堡大学社会学博士，北京大学社会学博士后。现任中国社会科学院社会学研究所研究员，博士生导师。是中国第一位研究性的女社会学家，也是当今中国最著名的社会学家之一，1999年曾被《亚洲周刊》评为“中国五十位最有影响的人之一”。
14,女心理师（上）,https://book.douban.com/subject/2026939/,7.3,9987, ,毕淑敏,重庆出版社, , ,2007-4,253,25.00,平装, ,9787536685345,一位衣冠楚楚的匿名男士，“您到底跟我爱人说了什么，她回去就自杀了？” 一个骨瘦如柴的男人伸出手来，“我是个艾滋病人，肯跟我握手吗？” 一个貌似天真可爱的男孩，“我天天给爸爸的秘书下毒，我要让她死！” 一位不久人世的老革命，“我有一百零一个洋娃娃，我要同她们一起火化。” 一个年轻貌美的女孩，“我是T，她是P，我们身体的每一个部分都能达到高潮。” …… 女心理师贺顿每天都会听到这些真实的故事和遇见形形色色的案主。无数案主的精神疾患，加之本人面临的情感危机，使贺顿接近心理崩溃边缘，她说她已经三千岁了。在恋人的帮助下，贺顿找到心理权威进行“督导”。在诸种方法屡试屡败之后，权威应用非法的残忍手段，帮助贺顿解开了她半身一直冰冷的症结，唤起深藏已久的秘密往事。贺顿关闭了心理诊所，重新开始心理学更深层面的学习。她在课堂上遇到了昔日的权威，对他说：你的疗法是完全错误的，我要控告你……,毕淑敏，女，1952年出生于新疆，1969年入伍，在喜马拉雅山、冈底斯山、喀喇昆仑山交汇的西藏阿里高原部队当兵11年。1980年转业回北京。 从事医学工作20年后，开始专业写作，共发表作品200万字，著有长篇小说《红处方》、《血玲珑》、《拯救乳房》。曾获庄重文文学奖、小说月报第四、五、六届百花奖、当代文学奖、陈伯吹文学大奖、北京文学奖、昆仑文学奖、解放军文艺奖、青年文学奖、台湾第16届中国时报文学奖、台湾第17届联合报文学奖等各种文学奖30余次。
15,侦探伽利略,https://book.douban.com/subject/3053207/,7.2,16263,日,东野圭吾,海南出版社,探偵ガリレオ,赵博 / 戴璐璐,2008-5,265,24.80,平装,日本推理小说大师典藏系列,9787807001485,少年的头突然起火燃烧，是人体自燃？ 中学生在池边捡到人脸面具，是死者冤魂不散？ 心脏麻痹的死者，其实是感染怪异疾病？ 海上突然出现巨大杀人火柱，是超自然现象？ 目击命案现场的少年，竟是灵魂出壳？ 五个离奇的事件，隐藏其后的其实是刁钻的科学诡计！天才物理学家汤川，以伽利略般刨根究底的精神，与刑警草薙共同解开了这一个个不可思议的谜团！,东野圭吾(Higashino Keigo) 近年备受瞩目的日本推理小说家。1958年生于大阪，1981年毕业于大阪府立大学电气工学专业，1985年处女作《放学后》获第31届江户川乱步奖，1999年《秘密》获第52届日本推理作家协会奖，2006年《容疑者X的献身》获第134届直木奖，东野圭吾是目本推理小说史上罕见的“三冠王”。他早期以清新流畅的校园推理小说起家，并以缜密细致的剧情布局获得了“写实派本格”之美名，后期的创作逐渐突破传统推理的框架，在悬疑、科幻、社会等多个领域都有所涉及，同时还保持作品兼具文学性、思想性和娱乐性，不停地带给读者新鲜的阅读感受。东野圭吾的小说一直顿受影视界青睐，目前已有19部作品被搬上屏幕，其中电影《秘密》、《绑架游戏》(片名为《g@me》)、《湖边凶杀案》、《变身》、《手纸》，电视剧《白夜行》等为中国观众所熟悉。其影视作品甚至对韩剧也产生了影响。东野圭吾已成为亚洲的重量级作家，也是广大推理迷最喜爱的超级宠儿。
16,安迪·沃霍尔的哲学,https://book.douban.com/subject/3111928/,8.0,5609,美,安迪·沃霍尔,广西师范大学出版社,The philosophy of Andy Warhol : from A to B and back again,卢慈颖,2011-7,348,45.00,精装, ,9787563374779,《安迪·沃霍尔的哲学》堪称“波普教皇”安迪·沃霍尔的非正式自传。沃霍尔在此书中回顾了自己病态的少年晨夕，孤寂的青年时代，在纽约闯荡的岁月，初创“工厂”的奢华时光，以及他遭受枪击的创痛。英文版刊行于1975年，此后事迹自然无法呈现，但沃霍尔的人生精华已然浓缩于此。 同时，这又一部拼贴而成的波普语录。爱，性，工作，艺术，名气，头衔，时间，死亡，美，成功……举凡时尚都市生活的各式困惑，此书都备有现成的骇世箴言任君挑选——中译本甚至做足工夫，将凡具警策潜力的句子都以加重的字体予以强调，并配上英文，免去摘引者核对原文的劳顿。 三十余年过去，安迪·沃霍尔的波普呓语读来依旧新鲜时尚，或许，沃霍尔就是时尚本身。,安迪·沃霍尔，被誉为20世纪艺术界最有名的人物之一，是波普艺术的倡导者和领袖，也是对波普艺术影响最大的艺术家。作为20世纪波普艺术的最著名代表人物，他“歪曲或包装“过毛泽东，玛丽莲•梦露，可口可乐，以及美元。 代表作《安迪沃霍尔的哲学》于1975年首次出版，是他唯一的非正式性自传，在此书中他阐释了对待性，爱情，死亡等多项主题的看法，放在30年后的今天来看，依然引领着这个世界的潮流。
17,鼠疫,https://book.douban.com/subject/1056023/,8.6,13430,法,阿尔贝·加缪,译林出版社,la paste,顾方济 / 徐志仁,2003-05,311,20.00,平装,译林世界文学名著·现当代系列,9787805677316,本书收录了法国现代著名存在主义文学家加缪的两部作品：《鼠疫》与《局外人》。这两部作品同是加缪最重要的代表作，均被列为现代世界文学名著。《局外人》写的是人在荒缪的世界中孤立无援，身不由已；《鼠疫》写的是面临同样的荒唐的生存时，却有着截然不同的态度，而是在艰苦搏斗中感受着人生的幸福。,原籍阿尔及利亚的法国作家阿尔贝・加缪生于1913年，卒于1960年。他生于一个贫苦的家庭， 早年研究哲学，因患肺病而中止，后陆续发表过一些文章和文学随笔。1934年至1937年，他曾一度是共产党员，其间，他出版了第一个随笔集《反面和正面》。1942年，他出版了小说《局外人》和随笔《西绪福斯神话》，声名大振。1951年，他的《叛逆的人》问世后，与 萨特发生了激烈的文学论战。1947年出版小说《鼠疫》。1956年作品《堕落》问世，1957年 ，他由于用文学形式揭示了当代人类意识形态中的种种问题而获诺贝尔文学奖。与萨特一样 ，加缪对西方现当代的哲学和文学影响很大；人们在谈到二次世界大战后风靡一时的存在主 义文学时，必然要提到他；他及他的作品一直是世界上许多国家的文学研究者的重要对象。
18,鲤·暧昧,https://book.douban.com/subject/3610550/,7.5,6930, ,张悦然,江苏文艺出版社, , ,2009-3,204,25.00,平装,鲤,9787539930985,暧昧的情愫总是存在于我们的血管里，给她一点空间，她就兀自悄悄滋长。她带给感情更多距离，更多想象，更多欲言又止的空间。这期张悦然将带领我们讨论，如何用暧昧去丈量从我到你的距离究竟有多远，那份节制，那份止步不前，又是因为什么。 《鲤•暧昧》重新解剖暧昧的文化内核，暧昧文化的起源地在东方，含蓄，留白，余音绕梁。《鲤》以朱天文的《巫言》、日本“阴翳”大师谷崎润一郎的《细雪》两部作品来重温东方古典文化中的那份独特而微妙的含混之美。 时至今日，暧昧的词义已经发生改变，香港可算将现代暧昧演绎之极致的典范，不信想想王家卫电影里晃动的2046字牌，以及《花样年华》里旗袍下踌躇的高跟鞋。《鲤》将带我们潜入香港最暧昧的角落，采访最懂得这份暧昧的人。香港中文大学博士葛亮，带我们回到上世纪40年代，看看那时在港大念书的张爱玲对于香港的暧昧，是如何体会又是怎样诠释的。香港诗人及摄影师廖伟棠告诉我们，香港的那些年轻的艺术工作者是如何在暧昧的空气里生活并创作的。还有著名词人林夕的独家专访，看这位“最懂暧昧的人”如何袒露心扉，而他用“从未热恋已相恋”来解释“暧昧”，可谓精准至极。 星座专家闹闹、装帧设计师友雅、青年导演程亮、书评人btr对暧昧也各有一番独到的见解。我们为什么而暧昧，我们是否对心灵之间的距离产生了畏惧感？ 在新增的随笔栏目里，张悦然则用一篇《自残》讲述了自己从童年以来最隐秘的习惯，以此寻找自己，洞见灵魂。 路内、周嘉宁、苏德继续奉上他们的最新短篇小说，卡波特的短篇小说丝毫不逊于他的《蒂凡尼的早餐》。还有初次登场的比目鱼和木偶，编者却有信心他们的小说会给大家带来惊喜。 值得一提的是，《鲤•暧昧》在有些专题之前，特意增添了张悦然和周嘉宁两位编者的对话作为开篇，表达了她们对这个专题的个人看法，以及她们在策划这个专题中的所想所思，使读者有一种现场感，充满沙龙气氛。这种沙龙对话的形式将在以后的期目中得到延续。,张悦然，山东济南人。毕业于新加坡国立大学计算机系。从14岁开始发表文学作品，先后在《收获》、《人民文学》、《芙蓉》、《花城》、《小说界》、《上海文学》等重要文学期刊发表作品。2001年获第三届“新概念作文大赛”一等奖，2003年在新加坡获得第五屆“新加坡大专文学奖”第二名，同年获得《上海文学》“文学新人大奖赛”二等奖。2004年获第三届“华语传媒大奖”最具潜力新人奖。2005年获得春天文学奖。长篇小说《誓鸟》被评选为“2006年中国小说排行榜”最佳长篇小说。 已出版作品有：短篇小说集《葵花走失在1890》、《十爱》。长篇小说《樱桃之远》、《水仙已乘鲤鱼去》、《誓鸟》，图文小说集《红鞋》等。是中国最具影响力的青年作家之一。
19,城南旧事,https://book.douban.com/subject/1254588/,9.1,151504, ,林海音 文 / 关维兴 图,中国青年出版社, , ,2003-7,198,16.00,平装,现当代文学名著系列,9787500652045,多少年来，《城南旧事》感动了一代又一代的读者，除了再版无数次的小说版外，1985年，本书在中国大陆搬上银幕，电影“城南旧事”获得“中国电影金鸡奖”、第二届“马尼拉国际电影节最佳故事片奖金鹰奖章”、第十四届“贝尔格勒国际儿童电影节最佳影片思想奖”等多项大奖。 儿童绘本版《城南旧事》由当今中国极具代表性的水彩画家关维兴，运用优雅诗意的风格和穿透人心的独到技巧，将创作的图画全然融入故事的情节。画中举凡服饰、器物和建筑，考据详实，没一点随便或含糊。人物细致的表情、光线和空气的律动、圆熟丰美的调子，使文图呈现无懈可击的呼应。绘本《城南旧事》甫出版即获选1993、1994年“波隆那国际儿童书插画展”、1993年“布拉迪斯国际插画双年展”以及1994年“加泰隆尼亚国际插画双年展”。 从小说到电影，从成人书到儿童绘本，《城南旧事》是故事、是梦幻，读时仿若音乐，轻轻扣动人心，字里行间所隐涵的深意，更令人撼动，久久不能自已。,林海音（1918-2001），现代女作家。她原籍台湾苗栗，生于日本，长于北京。1960年以小说《城南旧事》成名。林海音不仅创作了许多小说和散文作品，她在出版业上亦有许多成绩。从1951年开始，她主编《联合报》副刊10年，树立了编辑的典范，提升了文艺副刊的水准和地位；1961年创办“纯文学出版社”，发掘鼓励许许多多的年轻作家。
20,150cm Life 3,https://book.douban.com/subject/2003526/,8.0,4302,日,高木直子 图文,陕西师范大学出版社, ,常纯敏,2007-3,144,20.00,平装,高木直子绘本系列,9787561333112,依然只有150cm，进入游泳池只敢停在130 公分处；依然只有150cm，开车椅背一定要保持90 度直角；依然只有150cm，看牙总被医师说：再坐上来一点，再坐上来一点…… 依然只有150cm。我的身高依旧，没有变高也没有变矮，天天过着150cm的生活，虽然早就习惯了自己的身高，但还是经常发生令人惊讶，爆笑，或者沮丧的事件。 每次遇到身高相同的人就会：“我们差不多高耶——呵呵呵。”用这种方式来代替打招呼，就差那么一点点却摸不到，只好苦笑着去找专用的踏脚垫。偶然发现全身的衣服而欣喜若狂……等等。这次也画出了许多150cm生活里的琐碎小事。另外，也特别去访问和服店，请教美容师小姐，打听到许多有用的情报，希望能造福各位读者朋友呦！,高木直子，1974年出生于日本三重县，插画家，主要作品《150cm life》、《150cm life2》、《150cm life3》、《一个人住第五年》、《一个人上东京》、《一个人的第一次》。 首次推出的剧情绘本《30分妈妈》正于COMIC ESSAY剧场网站连载中。最近开始伺养表鳉鱼。
21,三生三世 十里桃花,https://book.douban.com/subject/3426869/,7.7,87662, ,唐七公子,沈阳出版社, , ,2009-1,288,26.80,平装16开,彩虹堂·前世今生系列,9787544138000,前世今生系列之一。 “你若敢死，我立刻便去找折颜要药水，把你忘得干干净净” 他的身子一颤，半晌，扯出一个笑来，他说：“那样也好。” 他在这世上，留给我的最后一句话是，那样也好。 你有没有爱过一个人？你有没有恨过一个人？ 三百年前，诛仙台上的她绝然转身跳下，让铜镜那边的他亲眼见她隔世永别。 这世间再没她这样一个凡尘女子了，九重天上的太子夜华，不过是她做的一场梦，带着无尽苦楚和微微桃花色。 可是美梦终究会醒，支离破碎后，她端起了孟婆汤，永远忘记这一段尘缘。 三百年后，东海龙宫中，她与他不期而遇，再生再世，再次面对这个负心人时，她淡然如风，却不知他为何用冰冷的手一次次摩挲过她的双眼。 三生三世，她和他，是否注定背负一段纠缠的姻缘？ 三生三世，她和他，是否终能互许一个生生世世的承诺？,唐七公子：中学时看王尔德的书，里边有句话一直记着。他说，一个人想恢复青春，只消重演过去干的蠢事就够了。倒并不是觉得他说得好，不知道怎么就记到现在了。如今，我每天都在干蠢事，一边青春着，一边觉得继续这么青春下去实在不妙。
22,电影少女,https://book.douban.com/subject/1812618/,7.7,3667,日,桂正和,天下出版有限公司, , ,2003, , ,平装, ,9789629985769,桂正和的經典漫畫《電影少女》：酷愛畫漫畫的少年弄內洋太，一直暗戀著同班同學然美，可是害羞的他卻不敢向她表白，因為他發覺然美竟愛上了自己的好友貴志。失戀的洋太，在一間新開的錄影帶中心租借了一盒影帶，帶裡的女孩子天野爱依竟然從電視營幕中走了出來，出現在大受打擊的洋太面前，他便開始了緊張又溫馨的新生活……,
23,理想的下午,https://book.douban.com/subject/4159088/,7.8,15227, ,舒国治,广西师范大学出版社, , ,2010-1,256,27.00,平装,理想国·舒国治作品,9787563391813,旅行散文登峰造极之作 压根儿就是“旅行文学”的代名词 甫出书，便已经成为经典 台湾文学青年人手一册的接头暗号 舒国治首部简体版作品 梁文道专文推介 信步由之，放眼而望，清风明月时时得于道途，却无须拥有也。 本书以一种超俗的眼光，与闲散的人生情怀，讲旅行、讲山水，看待周遭、寻觅佳境。自十年前在台湾出版后，风靡了无数文艺游子，几乎人手一册。此次发行简体版，篇幅扩大增加，喜好旅行文学者，不可错过。,舒国治 一九五二年生于台北。原籍浙江。是六十年代在西洋电影与摇滚乐熏陶下成长的半城半乡少年。七十年代初，原习电影，后注心思于文学，曾以短篇小说《村人遇难记》备受文坛瞩目。一九八三至一九九〇，七年浪迹美国，此后所写，多及旅行，自谓是少年贪玩、叛逆的不加压抑之延伸。而文体自成一格，文白相间，简淡中深富雅韵，论者咸认与他的清简度日有关。常人忽略的清苦生活之美，最受他无尽窥探与咏颂。 著有《理想的下午》《门外汉的京都》《流浪集》《台北小吃札记》《穷中谈吃》等。
24,泡沫之夏Ⅲ,https://book.douban.com/subject/2062430/,7.0,23392, ,明晓溪,新世界出版社, , ,2007-5,375,25.00,平装,泡沫之夏,9787802283299,夏沫为了能够给弟弟换肾，答应了欧辰的求婚。而不明真相的小澄以为姐姐终于找到了幸福，陶醉在家庭的温暖之中…… 在去教堂的路上，洛熙突然出现并试图带走夏沫，被夏沫拒绝后，回到寓所自杀……夏沫在新婚的当晚知道了这一消息，而同时小澄也获悉了姐姐结婚的真相……所有的矛盾在瞬间爆发，夏沫还能够足够坚强、足够冷静地去面对这一系列的变故吗？欧辰的深情，洛熙的痴情，能否挽救心如死灰的夏沫呢？,姓名：明晓溪 原名：郭宇婷（据说） 性别：女 生日：5月24日 （这个比较爆!通通记得礼物呀~） 身高：163cm 星座：双子座 血型：B 学历：硕士 专业：理论经济学 国际贸易 毕业院校：武汉大学 爱好：爱睡觉、爱看漫画、电视和小说、爱吃巧克力、爱喝果汁、爱逛街、爱聊天……像每个普通的小女人一样，有点懒又有点馋。 性格：典型的双子座B型血性格，最幸福的心愿是能拥有一个如大海般温柔包容的爱人，一群知心的朋友，还有一份轻松的工作，不要太有钱，也不要太没钱……这样的生活，美丽到连做梦也会笑吧。 邮箱：mingxiaoxi@263.net；guoyuting@265.com（可靠性有待研究） 喜欢的颜色：蓝色 （目前的= =….阶段性变化…） 喜欢的运动：逛街 发型：黑色及腰直发 （据说长的很快..正向贞子同学发展ing…..） 手机：支持国产 指甲油：喜欢很亮的无色的、深紫色的 照片：没有正式公布，网上所有号称“明晓溪”的照片都是假的 官网：http://www.mingxiaoxi.com/ 作品阅读下载地址：http://book.4yt.net/writer/M/2719/index.htm 已经出版面世的书有《会有天使替我爱你》、明若晓溪系列（《水晶般透明》《冬日最灿烂的阳光》《无往而不胜的童话》）、烈火如歌系列（《烈火如歌》《烈火如歌2》）、《小魔女的必杀技》、《泡沫之夏》三本、以及收录有一篇小番外的《雨夜里的星星砂》。
25,萤火之森,https://book.douban.com/subject/1937357/,9.3,7239, ,绿川幸,东立出版社, ,尤静惠,2004-4-25,190,NT$80, , ,9789861140667,绿川幸在日本的走红并非是因为那《萤火的森林》，但在我们的后知后觉里，那是在不及防的情况下被击中的恰好的肋骨，让古老的亚当和夏娃断了联系。有多少人看了《萤火的森林》终于郁闷或者哭不能统计，但我把书翻完了跳下床去倒水的时候真的绊了一下，恍然的真实和无端的寥落像突然扑面的水泥地，留给自己一个折到手腕的巨痛。一刹那我怀疑自己要死掉了，但活了下来。 有时我想还没看见萤的琴在过怎么样的日子，这个一头淡发的男生爬上日头来，坐在鸟居前闻着森林里各种妖怪们的味道。他的唇角已经收敛了男孩该有的兴奋，他们早已沉尸泥底，所以生老病死只不过是十指抓在土里的痕迹，没有反弹却异常肤浅。他一直看，看到时间化成枯萎的花瓣，回头看见小女生萤盯着他的面具看——“啊啊啊啊”，琴一定会大叫起来。 “声音像藏得深深的翡翠”，我以前这么假设过，并且觉得这是个正确的假设。琴的声音是从土里萌出来的，不同常人，所以他不同常人地没有老也不会死，因为灵魂早就被土地长久地侵蚀了，躯壳里是山神好心的挽留。他把这一切告诉萤，在这个女生已经学会穿裙子露出小腿的时候，琴是怎么看萤的，看见女生的脸上隐一阵明一阵的甜美。不见山不见水，不见日月天明。 所以进展得极其顺利，那暗底缓慢的安静的力量牵引着他们，没有所谓人与鬼的界限，界限只是他不让她碰自己——因为被人一碰，自己这个鬼就会消失了，他们用布条把手牵在一起，甚至在萤从树上摔下来的时候，琴也突然收回了原本条件反射伸出的双臂。合情合理的条件，用来交换等值的感情。这种感情不存在于言语，正是在被我们忽视的井底，干涸的小圈子里两人依然保持着距离，在看不清眉目的地方深深地知道对方的所在。 而此时，未来在哪里也无关紧要。 他们就是这样在自己的眼里靠近并不再靠拢的，在最极限的地方，他吻了盖在她脸上的面具。森林在瞬间收拢了自己铺张的裙裾，妖怪们一律捂住嘴巴，连太阳也要藏起来。星辰都不探头。他吻她的时候，是真实不愿意揭露的落寞。但依然在她心里点燃了迷离的欢喜，甚至可以一直烧到尽头，在那里惊了昆虫吓了飞鸟都无所谓。 那么年轻的爱情挺起胸膛直起腰杆吆喝着远行了，一个鞭子抽下去，马却立即化成了雾，只剩两人站在大地上，看那再不可能接近的距离，一根头发穿过，就是天涯海角。 你以为结局会是怎样的呢，该是怎样的。但琴一个不小心让他扶住了人类的孩子，于是人鱼公主的命运硬生生地批头盖脑，他惊讶地看着自己旖旎消亡的双手，那里蒸发出滚滚的热气。他看得笑了，对着萤说：“来拥抱我吧！萤！” 一生一世的仅此一回。 直到她的眼泪穿过他的身体砸上了土地，别人却依然回不了神。我们曾以为他们会永远这样近乎平淡地无聊地两两对视，隔着大树说情话，一直把森林看到被砍伐的那愤怒的一天。我们曾以为他们会因为谁要搬家彼此分离，他一直追出车站，看她的样子被攥成窗户后的一点。这样的情节曾千万遍地预演，而诺言还是如期划破了掌心，你看血水迅速地给生命和爱情线上了色。 时间和地点都被紧紧地糊住，弓着身子在里面动弹不得，只能听见她的声音和他衣服飒飒凋落的轻响，像戳破了一个最无稽的谎言，旁人不会注意。终于连破晓的喧哗都不再出现，那平凡又痛苦的信念被一个拥抱成了内心千年万年的残缺。 凋敝的时光都在外纷纷变换容颜，但萤的世界依然停留在，永远地停留在最初在鸟居上见到琴的那一天，他紧张地啊啊啊大叫：“你绝对不可以碰到我啊！”。 除了一生一世的最后一回。,【英文】yuki midorikawa 【性别】女 【生日】5月23日 【籍贯】熊本县 【血型】B型 【星座】双子座 绿川幸为白泉社作者，其作品大多在双月刊《LALA DX》上发表，绿川幸的短篇构思精妙，拥有众多的漫迷。有人曾评论：绿川幸苍白单薄的画风所形成的那种空灵的震撼，和时空的跨越，淡淡的没有表情的哀伤是文字所无法形容的。 绿川幸主要作品： 《花泥棒》短篇 1998年 《珈琲ひらい》短篇 1998年 《无名的来客》短篇 1999年 《夏にはため息をつく》短篇 2000年 《花追人》短篇 2001年 《炎热的日子》短篇 2001年 《花之迹》 短篇 2001年 《寒冷的日子依旧》 短篇 2002年 《萤火的森林》短篇 2002年 《落叶，旋转旋转》短篇 2002年 《ひび、深く》 短篇 2003年 《夏目友人帐》 短篇 2003年 《体温的かけら》短篇 2003年 《日益深远》 《学习的角落》 短篇 《绯色的椅子》中篇 《魔音少年》单行本
26,她比烟花寂寞,https://book.douban.com/subject/1547265/,7.5,5106,加,亦舒,南海出版公司, , ,2002-10,218,14.00,平装,亦舒精选,9787544222433,当红女影星姚晶英年去世，身后的遗产竟没有人想要。生前人们迷幻于她的美丽、财富及豪门夫家，然而有谁知道她内心的苦闷与悲凉，正是这外表的灿烂和内心的寂寞组成了她丰富的人生。,
27,圓舞,https://book.douban.com/subject/1361258/,8.3,4972,加拿大,亦舒,天地圖書, , ,1987,360, , ,亦舒作品集,9789622570702,傅于琛拉著我，教我舞步，大家跟著圍成了一個大環，我與他跳了二下，轉個圈，隨即有別人接過我的手，與我舞到另一個角落去。,
28,七夜雪,https://book.douban.com/subject/1919201/,8.4,34839, ,沧月,北京十月文艺出版社, , ,2006-10,347,25.00,平装, ,9787530208687,鼎剑阁霍展白为救治昔日恋人之子沫儿的病，用七年的时间拼死取得了药王谷主人薛紫夜开给他的七味绝世药引，魔教大光明宫排位第一的神秘杀手瞳为了自己能杀死魔教教主获得自由而抢夺龙血赤寒珠，霍展白和瞳在打斗中双双重伤，被薛紫夜送回药王谷治疗。沫儿的病事实上无法治疗，薛紫夜为一直隐 瞒着霍展白而不安，不顾自己寒症孱弱之身而设法寻找疗法。与此同时，薛紫夜震惊地发现这个能用眼神控制人精神的杀手瞳竟然是失散多年的儿时伙伴明介……,沧月，网络文学女作家，原名王洋，79年生，浙江人。2001年底开始在网络发表作品，先以武侠成名，后转入奇幻领域，受到读者喜爱。后开始为《今古传奇·武侠版》等杂志写文；2004年获《今古传奇》主办的“全国大学生武侠小说比赛”第一名，同时获得温瑞安设立的首届“神州奇侠奖”。
