,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
10,三杯茶,https://book.douban.com/subject/3266345/,8.1,14657,美,葛瑞格·摩顿森,吉林文史出版社,Three Cups of Tea,黄玉华 / 严冬冬,2009-1,257,28.00,平装, ,9787807027157,在巴基斯坦的世界中，“三杯茶”，是巴尔蒂人交朋友的方式。 第一杯茶，你是陌生人； 第二杯茶，你是我们的宾客； 第三杯茶，你是我们的家人，我们愿意为你做任何事，甚至是死。 当摩森顿于攀登K2峰迷路，科尔飞村居民拯救了他的生命。当地的居民生活艰困，糖是如此稀少珍贵，他们却为他煮了甜茶，让他恢复力气。此后，从第一杯茶到第三杯茶，从陌生人到愿意以生命守护彼此，“三杯茶”代表的是他们之间珍贵的信任，更是一生的承诺，也是一个旅人，改变世界的开始。 摩顿森原来是个登山家，1993为了纪念早逝的妹妹，展开了攀登世界第二高峰K2的旅程，却发生意外，与 队友们失去联络，只留下他一人，没有水也没有食物。十分幸运地，他在巴基斯坦山区的一个偏僻小村落被救起，而且在村民的细心照护下，他的身体得以康复。 那里景色如画，看似有如香格里拉般的人间仙境，但，却不是想象中的伊甸园。村民的善良所感动的摩顿森发现，村落里有三分之一的孩子活不过一岁生日，最近的医院得走上一星期的路，孩子们最大的愿望，是一间有屋顶的学校。在寒风里，当地小孩只能跪在户外霜冻的土地上，或坐在脏污的泥地上上课。村民穷到没钱聘请老师。摩顿森于是承诺，他一定会回来为他们办所学校…… 在过去的十二年，巴基斯坦、阿富汗及西藏山区，六十所学校陆续成立，最特别的是，这些学校让原本无法上学的女孩开始接受教育。摩顿森守护妹妹的信念，改变了一群女孩的生命，是她们不再藏匿于面纱之后，有勇气面对世界，甚至拥有改变世界的能力。 当我们怀疑，一个人的力量是否真的能改变世界时，摩顿森做到了。为了坚持理想，即使受到恋人的遗弃、社会的漠视、巴提人的拐骗，即使与妻儿分隔两地、被军阀囚禁，即使遭逢美国911事件、美国轰炸阿富汗，在悲伤、沮丧、孤独与滨临死亡之时，他从来没有遗忘他的承诺，他愿意用生命去化解世界上最大的仇恨。,葛瑞格•摩顿森与大卫•奥利佛•瑞林（Greg Mortenson& David Oliver Relin） 葛瑞格凭《三杯茶》与村上春树分获2007年第11届桐山环太平洋图书奖。 大卫•奥利佛•瑞林是个游历世界的专栏作家，其作品获奖无数。 黄玉华，英国牛津大学比较文学暨普通语言学哲学硕士、波士顿大学行为神经科学博士。 校译：严冬冬，毕业于清华大学，曾任2008年北京奥运会火炬传递珠峰火炬手。
11,影响力,https://book.douban.com/subject/1005576/,8.9,5568,美,罗伯特·B·西奥迪尼,中国社会科学出版社,Influence: The Psychology of Persuasion,张力慧,2001-12,294,38.00,平装, ,9787500432180,人们对影响力的运用存在于社会的每个角落，当一个要求用不同的方式提出来时，你的反应就会不知不觉地从负面抵抗变成积极合作，你为什么会说“是”，这一转变中究竟蕴涵着怎样的心理策略？《影响力》这本妙趣横生的书将会告诉你。,罗伯特·西奥迪尼博士是亚利桑那州立大学心理学系的著名教授。他在北卡罗莱那大学取得博士学位，又在哥伦比亚大学进行过博士后研究，受到很多实验社会心理学方面的严格训练。 译者张力慧，湖南长沙人，曾在北京清华大学和美国斯坦福大学学习管理工程和数学，取得博士学位，现在美国硅谷地区生活和工作。
12,重返普罗旺斯,https://book.douban.com/subject/1060723/,8.0,4525, ,（英）彼得・梅尔,陕西师范大学出版社, ,何江,2004-03,232,28.80,平装, ,9787561327265,《重返普罗旺斯》记叙了作者重返普罗旺斯的经历和感受，这里有许多让人耳目一新的精彩之笔，包括在改建后的加油站举行的宴会，一次在马赛的酒店里所尝到的普罗旺斯鱼汤，以及普罗旺斯独有的鼻子学校，种植黑马铃薯的奇怪园丁等等。 逃逸都市，享受慵懒，在普罗旺斯做个时间的盗贼！ 每次的度假都如同去完成公务，全身披佳各种包裹，五天之内豪迈地遍游欧洲，像一群被赶的鸭子，走马观花，行色匆匆，也许只有普罗旺斯——世界上惟一不用做任何事情，就可以玩得非常开心的地方，能让我裹足不前，在这里，时间不受到崇拜，瞬间倒有了独特的意味。,
13,我们不是天使,https://book.douban.com/subject/1016058/,7.9,4260, ,亦舒,海天出版社, , , ,198,9.80,平装,亦舒作品系列,9787806154304,住在九龙城寨的邱晴、邱雨，是异父同母的姐妹，因为是舞女的私生女，她们生来注定要遭受人们的鄙视和社会的排斥。姐姐邱雨重新扮演母亲的旧角色；妹妹邱晴从小便懂得人间炎凉与生存的辛苦，但她不甘于受命运的摆布，于是以自己的努力极力避免重蹈母亲、姐姐的覆辙，发愤地向上。 邱雨的男友是黑社会的小头目。在一次黑帮火并中，为保护姐姐饮弹身亡。邱晴终于凭自己的努力拿到管理学专业的文凭，后来，她找到了自己的生父，拥有万贯家产的贡健康。,
14,相约星期二,https://book.douban.com/subject/1026655/,8.4,3910, ,（美）米奇·阿尔博姆,上海译文出版社,Tuesdays with Morrie,吴洪,1998-12,188,12.80,平装, ,9787532722341,莫里是一位年逾七旬，身患绝症的社会学心理教授，1994年，当他知道自己即将因病离开这个世界的时候，他与自己的学生，美国著名专栏作家米奇・阿尔博姆相约，每个星期二给学生上最后一门课，课程的名字是人生，课程的内容是这位社会学教授对人生宝贵的思考，课程总共上了十四周，最后一堂是老人的葬礼。 老人谢世后，学生把听课笔记整理出版，定名为《相约星期二》。书中涉及有关世界与死亡，家庭与感情，金钱与永恒的爱等人生永远的话题。该书一出，立即引起全美的轰动，连续40周名列美国图书畅销排行榜。中译本出版后，也引起了国内各界的广泛关注―――感召力是没有国界的。 作家余秋雨在此书的序言中说：“他把课堂留下了，课堂越变越大，现在延伸到了中国。我向过路的朋友们大声招呼：来，值得进去听听。”,"米奇・阿尔博姆是美国的一位体育专栏的主持人，莫里・施瓦茨是他在大学里曾给予过他许多思想的教授，在米奇毕业十五年后的一天， 他偶然得知莫里・施瓦茨身患了绝症， 而且来日无多，那是一种类似于我们所相当熟悉《时间简史》的作者斯蒂芬・霍金所患疾病，这时老教授所感受的不是对生命即将离去的恐惧，而是希望把自己许多年来思考的一些东西传播给更多的人，于是米奇・阿尔博姆老人唯一的学生，他们相约每个星期二上课，在以后的十四个星期里，米奇每星期二飞越七百英里到老人那儿去上课，在这十四个星期里，他们聊到了人生的许多组成部分，如何面对他人，如何面对爱，如何面对恐惧，如何面对家庭，以及感情及婚姻，金钱与文化，衰老与死亡，最后一堂课便是莫里老人的葬礼，整个事情的过程，以前这十四堂课的笔记便构成了这本《相约星期二》。而这本书的出版本身也是一个美丽的故事，原先米奇・阿尔博姆并没有写这本书的打算，但莫里老教授在生命的最后花费了大量的医药费，他的家属欠了很多的债,于是米奇决定写出这本书，所有的报酬都用来偿还老人遗留的债务。于是我们今天便看到了这本很独特的《相约星期二》。而这本书在美国一经出版便轰动一时，曾经连续四十周被列入图书销售排行榜。"
15,遇见心想事成的自己,https://book.douban.com/subject/3123393/,7.6,9996, ,张德芬,上海锦绣文章出版社, , ,2008-6,214,29.00,平装, ,9787806859360,华语世界第一位身心灵小说家张德芬，以一场触动人心的追寻之旅，书写生命的秘密，揭示心想事成的真相： 清除层层的内在阻碍后，心所向往的东西，会毫不费力的来到你我的生命中。 故事讲述了遥远大陆的神秘传说： 听说神秘国拥有一个秘密，所以人民的生活都美好、喜悦，那个秘密到底是什麽呢？美丽的公主宣布：只要有人可以找到那个秘密，我就跟他结婚。全国的青年都出发去寻找，阿南也是其中之一，可是旅途充满了危险与艰难，而那个秘密真的存在吗？ 阿南一心想娶公主，从没怀疑这愿望是否是自己真心想要，也没想过愿望背后要付出什么代价，取得秘密的毕业勋章后，理当美梦成真的阿南不解自己为何反而身陷险境？了解秘密的神秘国人民为何不如传说中的喜悦…… 原来，秘密之后，还有秘密。,张德芬，台大企管系毕业，担任台视记者、主播多年后，在美国UCLA取得MBA学位。 2002年开始，受到启发与指引，辞去高薪的工作，专心研修瑜伽以及新时代的各类心灵课程。六年多来 ，学习了各种不同的心灵成长及心理治疗方法，并且博览了一百多本中英文的有关著作，透过每日的瑜伽练习和静坐，体悟了许多灵性及个人成长方面的心得。现在最关心的是“人类意识的进化与提升”，希望帮助更多的人发现内在真实的自我与幸福。 从1994年开始长年定居北京，并取得了中国国家心理咨询师的执照。 著有《遇见未知的自己》，以故事的方式深入浅出地跟大家分享心灵觉醒的秘密，并译有《新世界——灵性的觉醒》。
16,大败局Ⅱ,https://book.douban.com/subject/2064450/,8.6,7902, ,吴晓波,浙江人民出版社, , ,2007-4,249,29.00,平装,蓝狮子财经丛书·中国著名公司案例系列,9787213035036,《大败局Ⅱ》所记录的败局均发生在2000年到2007年之间，将它们与《大败局》中的失败案例合在一起来阅读，你将可以看到过去10年里发生在中国商业界的众多兴衰往事。出现在本书中的企业家，都是他们那一代人中的不世豪杰。跟《大败局》中的众多草莽人物相比，一个让人印象深刻的区别是，他们中的不少人拥有令人羡慕的高学历，他们中有教授（宋如华）、发明家（顾雏军）、博士（仰融）、军医（赵新先）、作家（吕梁）以及哈佛商学院总裁班学员（孙宏斌）等等。他们也并非对风险毫不在意，如托普的宋如华在创业之初就曾经专门拜访落难中的牟其中和史玉柱，向他们当面讨教失败教训。甚至在公司规范化经营及战略设计上，这些公司也与当年《大败局》中的企业不可同日而语。华晨、德隆、三九及健力宝等公司都曾经重金聘请全球最优秀的咨询公司为其服务，德隆的唐万新甚至还有一个拥有150名研究员的战略研究部门。 在《大败局Ⅱ》中，我们更多地看到了一种“工程师+赌徒”的商业人格模式。他们往往有较好的专业素养，在某些领域有超人的直觉和运营天赋，同时更有着不可遏制的豪情赌性，敢于在机遇降临的那一刻，倾命一搏。 这是企业家职业中最惊心动魄的一跳，成者上天堂，败者落地狱，其微妙控制完全取决于天时、地利与人和等因素。,吴晓波，单向街图书馆创办人之一，财经作家，“蓝狮子”财经图书出版人。1968年生，毕业于复旦大学新闻系。哈佛大学访问学者。常年从事公司研究，现任职东方早报社。主要出版作品：《大败局》（2001年）、《穿越玉米地》（2002年）、《非常营销》（2003年）、《被夸大的使命》（2004年）等。
17,暗黑童话,https://book.douban.com/subject/4067621/,8.2,17034,日,乙一,当代世界出版社, ,龚婉如,2009-11,255,25.00,平装,乐读文库,9787509005514,《暗黑童话》内容简介：因为一场意外失去左眼的高二女孩菜深，也同时丧失了记忆。在接受眼球移植手术之后，她的左眼竟开始频繁出现另一个男孩的过去记忆，包括他死亡之际所见到的最后影像。因为没有过去而与现实生活格格不入的她，於是决定前往男孩的世界找出害死他的凶手。但是，在那个地下室等待她的，却是暗黑澄澈而令人心痛的，爱的记忆……,乙一（Otsuichi），1978年10月21日出生于日本福冈县，本名安达宽高。被誉为日本文坛新一代“恐怖小说精英”，日本评论家盛赞其为难得一见的天才。其作品在日本国内多次获奖。深受日本和港台地区读者喜爱。
18,GON,https://book.douban.com/subject/1428691/,9.1,2450, ,田中政志,, ,anyone, , , ,平裝, ,9789626916018,日本漫画史上最了不起的无字动物漫画。这部以生活在哺乳动物世界中的小恐龙为主人公的漫画，以其精湛的钢笔素描功底，吸引了大批读者，称之为无字动物漫画的王者亦受之无愧。 阿贡是食肉恐龙的幼子，有坚韧的腭部、四肢和尾巴，全身充满强劲的肌肉与结实的骨骼。它神出鬼没，有时在森林里，有时在绝岭中，有时又会出现在大草原上，按照自己喜欢的方式进食、游戏、睡觉、生存。 除各话的小标题外完全没有文字出现，甚至连拟音拟态词都没有，所有信息都通过画面来传达。《小恐龙——阿贡》的诞生，再次印证了漫画可以作为一种独立于语言之外的文化存在。,田中政志 【英文名】Tanaka Masashi 【生日】:1962-07-10 【 漫画原作】 《白虎记》 《小恐龙阿贡》 最强的动物漫画家，著名的作品《小恐龙阿贡》最突出的不光是娴熟的钢笔画技法和真实的动植物写真，对于动物喜怒感情的表现更加的具有冲击性。无字是本作品的另一个特点，可读者却不会因为文字而产生障碍无法理解，作者对于肢体语言的表现能力已经达到了登峰造极的地步。此外，这部作品也是了解动物生态的教科书，可算是田中政志创作生涯中的顶点之作。
19,上帝掷骰子吗,https://book.douban.com/subject/1467022/,9.2,33790, ,曹天元,辽宁教育出版社, , ,2006-1,369,32.00,平装, ,9787538276374,《上帝掷骰子吗》这本书是关于量子论的故事。量子论是一个极为奇妙的理论：从物理角度来说，它在科学家中间引起了最为激烈的争议和关注；从现实角度来说，它给我们的社会带来了无与伦比的变化和进步；从科学史角度来说，也几乎没有哪段历史比量子论的创立得到了更为彻底的研究。然而不可思议的是，它的基本观点和假说至今没有渗透到大众的意识中去，这无疑又给它增添了一道神秘的光环。 这本书带读者做一次量子之旅，从神话时代出发，沿着量子发展的道路，亲身去经历科学史上的乌云和暴雨，追逐流星的辉光，穿越重重迷雾和险滩，和最伟大的物理学家们并肩作战。除了回顾基本的历史背景，还将向着未来探险，去逐一摸索量子论面前的不同道路，闯入人迹罕至的未知境地，和先行者们一起开疆扩土。让人惊叹的，不仅仅是沿途那令人眼花缭乱的绚丽风景，更来自于人内心深处的思索和启示——那是科学深植在每个人心中不可抗拒的魅力。 这本书适合任何有中学基本物理概念的读者。,曹天元（Capo），出生于上海，足迹遍历内地、香港和美国，现居香港。本人不愿透露具体身份。
20,毒藥伯爵(13),https://book.douban.com/subject/1918720/,8.8,3267, ,由贵香织里,東立, ,柯明鈺,2004-02-16,192,85,平裝,毒药伯爵,9789861136875,台湾东立授权发行，系列之完结篇,BT女王由贵的大作，至此由贵的画风和BT水准再上新台阶，
21,69,https://book.douban.com/subject/3864342/,7.9,4652,日,村上龙,上海译文出版社, ,董方,2009-08-01,222页,20.00,平装,村上龙作品系列,9787532748556,1969年是个重要的年份，很多事情在那一年发生。 东京大学取消入学考试，摇滚乐大行其道，披头士发行了三张专辑，滚石乐团推出最佳单曲，出现蓄长发、提倡爱与和平的嬉皮士。在巴黎戴高乐下台、越南战争僵持不下的那个动荡不安却绚烂多彩的年代，一个名叫矢崎剑介的高中生沉溺于当时东渐的西方文化之中，接触到了摇滚乐、前卫电影和嬉皮文化。为了心仪的女孩，他决定和艾达玛一起搞校园封锁，举办嘉年华活动，动机单纯，结果却出乎意料…… 1969年春天，17岁的人生像庆典般延伸开来。 《69》是关于村上龙高中生活的畅快淋漓的自传体青春小说，从时间上看，算是《无限近似于透明的蓝》的前传。 《69》在日本累计销量超过一百万册，2004年被翻拍成电影，由日本当红新生代青春偶像妻夫木聪、安藤政信、太田莉菜担当主演，在日本再掀热潮。本片获得“蓝丝带映画赏最佳日本电影奖”，妻夫木聪也因本片获得“报知电影奖最佳男主角奖”。影片在2006年台北电影节上首次放映即大获好评，被观众们称为必看的最佳青春电影。,村上龙（Ryu Murakami），日本小说家，电影导演。1952年2月出生于长崎县佐世保市，本名村上龙之助。1967年进入县立佐世保高中，就读期间曾与朋友组团搞摇滚、拍电影、办演唱会，并一度因参与校园封锁而被无限期停学，这段经历后来被写成自传体青春小说《69 sixty nine》，1987年在日本出版，2004年改编成电影。1976年发表的处女作《无限近似于透明的蓝》被视为日本文学进入亚文化的开端，在日本引起巨大轰动，连获第19届群像新人文学奖和第75届芥川奖，至今销量已超过350万册。 其他重要作品还有小说《寄物柜婴儿》、《共生虫》、《战争在海对岸开始》、《网球公子的忧郁》、《极端的爱与幻想》、《伊维萨》、《心醉神迷》、《斐济的侏儒》、《五分钟后的世界》、《音乐的海岸》、《第一夜第二夜最后一夜》、《希望之国的出埃及记》、《寂寞之国的杀人》、《最后的家族》，随笔集《所有的男人都是消耗品》、《恋爱永远是未知的》等。自编自导了《黄玉》、《京子》等电影作品，还担任电子杂志主编，通过网络播报节目。 20世纪80年代起，村上龙与村上春树成为日本当代最受欢迎的作家，被称为“W村上”。
22,我的错都是大人的错,https://book.douban.com/subject/3699108/,8.6,12801, ,幾米 绘,现代出版社, , ,2009-5,161,29.00,平装,幾米作品,9787802444249,有个十岁女儿的几米，愈来愈能体会存在于大人与小孩之间的矛盾；明明有浓浓的爱，却常常搞得彼此怒目而视，眼看着可爱的天使在下一秒钟化身成恶魔。 身为父亲的几米头痛而无奈，身为创作者的几米却看到了孩子渴望被理解的心灵。 于是，和孩子同样敏感的几米，用一张张图和几句话，便明白地道出了孩子们的心声──孩子的担忧、恐惧、疑惑、快乐和愿望。当然还有抗议，抗议大人对他们想法的漠视，抗议这个世界对小孩的种种误解。我们这才听到小小身影在对我们说，「嘿！不要用你们大人的想法和眼光来看我，大人看不到我们内心的奇幻彩虹！」,幾米，绘本作家，1998年开始创作。 作品： 1998《森林里的秘密》《微笑的鱼》 1999《向左走•向右走》《听几米唱歌》《月亮忘记了》 2000《黑白异境》（笔记1书）《森林唱游》《我的心中每天开出一朵花》 2001《地下铁》《照相本子》《1.2.3.木头人》　　2002《我只能为你画一张小卡片》《我梦游你梦游》《布瓜的世界》 2003《幸运儿》《你们我们他们》 2004《又寂寞又美好》《开始》（笔记书）《履历表》《遗失了一只猫》 2005《小蝴蝶小披风》《失乐园1-5》 2006《蓝石头》《谢谢你毛毛兔，这个下午真好玩》　　2007《恋之风景》《我的错都是大人的错》
23,61×57,https://book.douban.com/subject/1051663/,7.7,3659, ,王文华,上海人民出版社, , ,2002-6,303,19.00,平装, ,9787208041202,书中描写4名单身职业都市男女的工作与爱情，他们对爱、性、生活、婚姻有着截然不同的观念和做法，于是在交会时激发出猛烈的火花。他们都有梦想、美德、矛盾和弱点，爱情将这些特质加速并放大，让他们彼此启发，也互相惩罚。他们的爱充满了创意和惊喜，也不乏卑微与恶意。这是最甜蜜的爱情，也是最悲伤的爱情。王文华秉持一贯敏锐的观察力，描写爱情中的期待、不安、甜蜜．绝望，深刻而细腻，配合幽默、聪明的对白，让读者在悲、喜间摇摆，和故事中人一起去追赶爱的节拍。,王文华，台湾畅销书作家。台湾大学外文系毕业，美国斯坦福大学MBA，后在好莱坞研修电影，曾为美国迪斯尼公司台湾分公司企划经理。著有《寂寞芳心俱乐部》、《天使宝贝》、《旧金山下雨了》等多部小说，电影剧本《如何变成美人》、《天使》获得台湾优良电影剧本奖。
24,小S之怀孕日记,https://book.douban.com/subject/1864849/,7.5,3652, ,徐熙娣,安徽人民出版社, , ,2006-8,160,25.00,平装, ,9787212028510,《小S之怀孕日记》记录了小S从身怀六甲到成为母亲后的种种趣事。书中，小S的叙事口吻与她在节目中的表现如出一辙，幽默而“惊人”，让人觉得看这本书就如同看小S表演一场活脱脱的“怀孕剧”。为增加新书的可看性和噱头，小S带着女儿一同进棚拍摄封面，把许俏妞打扮成“嘻哈婴儿”，自己则作名模状。 小S在新书中，记录着从知道怀孕第一刻害怕的情况，第一次的产检，一直到成为妈妈的过程，她说：“妈妈伟不伟大跟怀孕无关，怀孕只是一个过程，真正成为妈妈，要看小孩生出来后怎么对她。”为了拍新书封面，小S带着女儿许俏妞入镜，不仅自己成了酷辣妈，还把女儿打扮成嘻哈婴儿。,
25,沧浪之水,https://book.douban.com/subject/1054917/,8.4,27506, ,阎真,人民文学出版社, , ,2001-10,523,26.00,平装, ,9787020035250,作者以娓娓而谈的文笔和行云流水般的故事，写出医学研究生池大为空怀壮志、无职无权的苦，时来运转、有名有利的难；在真切地展示他的人生旅程的同时，也把困扰他的人生难题一一解开。,阎真，湖南长沙人。1984年毕业于北京大学中文系，1988年获湖南师范大学文学硕士学位。现为中南大学文法学院副教授，中国作家协会会员。曾著长篇小说《曾在天涯》（海外版名《白雪红尘》）1995年由人民文学出版社出版，《沧浪之水》是其第二部长篇小说。
26,卡尔维诺文集（第二卷）,https://book.douban.com/subject/1015398/,8.8,2211,意,伊塔洛·卡尔维诺,译林出版社, ,吕同六 / 张洁,2001-9-1,276,16.30,精装,译林世界文学名著·现当代系列,9787806572771,"本书包括《通往蜘蛛巢的小道》、《烟云》、《阿根廷蚂蚁》等名作，另附有短篇小说八篇。 《通往蜘蛛巢的小道》是卡尔维诺的第一本小说，一九四七年出版，内容是有关大战时乡下游击队生活，主角是一个名叫品尼的少年，他除了一个当妓女的姐姐,没有亲人没有家。在“烟雾腾腾,混暗的小酒馆”里,宾“被迫在成人的世界里寻找避难所”,那里他听见那些引起了猥亵笑声的谈话,他能模仿那些谈话,但不知道它们的意思。他唱伤感的歌,学会侮辱和诅咒他人--但没有一刻他不在期待成为游击队的一员,""和年轻的伙伴们在一起,他会给他们看蜘蛛建巢的地方,或者和他们在河床上的竹林里战斗.""故事的一部分是他如何加入游击队,并和另一个社会的弃儿结为朋友……这个故事更主要的是一个男孩的一幅既粗犷又温情脉脉的肖像,这个男孩生活在一个从不需要他参与,也从未打算让他参与的世界里;作者叙述时绝不带有任何多愁善感。 小说的主题是品尼在酒吧间的成人酒客间成长时的儿童幻想。这类从儿童幻想观点出发的精细的描写，不但点出儿童的观察力，而且也成为卡尔维诺以后作品中的特色。 小说《阿根廷蚂蚁》，被认为是二十世纪的一篇文学杰作。这个中篇小说的不寻常题材，又表明了卡尔维诺作品的特色：一对青年夫妇带了婴孩搬到阿根廷一个小城居住，向当地一个女房东租了一所房屋，当天将婴孩放在床上，出外一路见到邻居毫不在乎地用化学品喷涂屋缝及消除花园中的蚂蚁。他们回到新居，发现屋中也尽是蚂蚁，打电话向女房东抗议。当然，女房东家中也尽是蚂蚁……",伊塔洛・卡尔维诺（１９２３―１９８５）是意大利当代最有世界影响的作家。他在四十年的创作实践中，不断探索和创新，力求以最贴切的方法和形式表现当今的社会和现代人的精神，以及他对人生的感悟和信念。他的作品风格多样，每一部都达到极高的水准，表现了时代，更超越了时代。他于一九八五年猝然逝世，而与当年的诺贝尔文学奖失之交臂，但他在国际文坛上的影响与日俱增，他的创作日益受到人们的关注。
27,生命中不能承受之輕,https://book.douban.com/subject/1317301/,8.3,2023, ,米兰·昆德拉 / Milan Kundera,時報文化,Nesnesitelná lehkost bytí,韩少功 / 韩刚,1988/11/15,350,24,平装, ,9789571301181,"▼ 作者简介 米兰．昆德拉（Milan Kundera） 1929年 4 月 1 日出生于捷克中部大城布鲁诺（Brno, Czechoslovakia），父亲是当地一名音乐家。昆德拉于18岁加入捷克共产党，两年后退出。曾就读布拉格查尔斯大学（Charles University）哲学系，1952毕业于布拉格国立艺术学院电影系，成为捷克文化界鼓吹创作自由的旗手之一。1968年 8 月21日，苏联及华沙公约国家的坦克群入侵波兰，由捷共改革派所主导的「布拉格之春」因此灰飞烟灭，身居改革要角的昆德拉被新成立的傀儡政权取消原有职务，所有作品从全国各图书馆消失。1975年，昆德拉流亡至法国，应邀担任Rennes大学客座教授，1979年被剥夺捷克斯拉夫公民身份，1981年入籍法国至今。 昆德拉初期的创作以诗和剧本为主，代表作为曾在14国家演出的剧本《钥匙的主人们》（Holders of Keys, 1916）。50年代末期开始创作短篇小说，代表作为《可笑的爱》三卷（Laughable Loves，1963、1965、1968）。 1967年，昆德拉在布拉格发行第一部长篇小说《笑话》（The Joke）。第二部长篇《生活在他方》（Life Is Elsewhere）于1973年在法国出版，获颁当年最佳外国作品「梅笛奇奖」，1978年才于多伦多出版捷克语版。真正奠定昆德拉国际地位的作品，一般咸认是1979年发表的《笑忘书》（The Book of Laughter and Forgetting）。而国内最知名的《生命中不可承受之轻》（The Unberable Lightness of Being）发表于1984年，1987年被拍摄成电影。 昆德拉曾获颁美国「国家文学奖」和以色列「耶路撒冷文学奖」，被誉为当代最有想象力和影响力的作家。 ▼ 译者简介 韩少功 1953年 1 月出生，湖北长沙人。现任中国大陆作家协会理事，海南省作家协会副主席，海南师范学院客座教授。1968年初中毕业后曾下放湖南省汩罗县务农，1974年调该县文化馆工作，1978年入湖南师范大学中文系就读，1992年后历任《主人翁》杂志编辑、副主编、《海南纪实》杂志主编等职。从1974年开始发表文学作品以来，创作小说、散文等文学作品近两百万字，曾分别获80和81年度中国大陆优秀短篇小说奖及一些刊物、出版社的小说奖、散文奖、理论奖。部分作品被翻译成外文在境外发表和出版。着有《谋杀》、《圣战与游戏》、《马桥词典》等。译有《生命中不能承受之轻》。",.
